d,dbo_bench_ticker,dbo_dim_equity_ticker,dbo_benchvalue_value,dbo_dailyvalue_value
2008-10-08,SPTR,GS,-0.01085459,-0.017544
2008-10-08,VIX,GS,0.06926606,-0.017544
2008-10-09,SPX,GS,-0.07922404,-0.108807561
2008-10-09,SPTR,GS,-0.07921451,-0.108807561
2008-10-09,VIX,GS,0.10532575,-0.108807561
2008-10-10,SPX,GS,-0.01182896,-0.13219286
2008-10-10,SPTR,GS,-0.01173475,-0.13219286
2008-10-10,VIX,GS,0.0901484,-0.13219286
2008-10-13,SPX,GS,0.10957196,0.223143551
2008-10-13,SPTR,GS,0.1095792,0.223143551
2008-10-13,VIX,GS,-0.24062935,0.223143551
2008-10-14,SPX,GS,-0.00533638,0.101840628
2008-10-14,SPTR,GS,-0.00532569,0.101840628
2008-10-14,VIX,GS,0.00254268,0.101840628
2008-10-15,SPX,GS,-0.09469515,-0.082656872
2008-10-15,SPTR,GS,-0.09459519,-0.082656872
2008-10-15,VIX,GS,0.22802911,-0.082656872
2008-10-16,SPX,GS,0.04162886,-0.006650063
2008-10-16,SPTR,GS,0.04165843,-0.006650063
2008-10-16,VIX,GS,-0.02396724,-0.006650063
2008-10-17,SPX,GS,-0.0062322,0.016762717
