d,rf_str,mkt_str,smb_str,hml_str,umd_str
2005-12-16, 1.50000007124618E-04,-2.60000000707805E-03, 5.00000023748726E-04,-1.00000004749745E-03,-3.80000006407499E-03
2005-12-19, 1.50000007124618E-04,-7.30000017210841E-03,-7.60000012814999E-03, 2.30000005103648E-03,-4.4999998062849E-03
2005-12-20, 1.50000007124618E-04,-9.99999974737875E-05,-1.99999994947575E-04, 5.00000023748726E-04, 7.19999987632036E-03
2005-12-21, 1.50000007124618E-04, 3.59999993816018E-03, 6.69999979436398E-03,-4.30000014603138E-03, 2.49999994412065E-03
2005-12-22, 1.50000007124618E-04, 4.4999998062849E-03, 1.20000005699694E-03,-1.30000000353903E-03,-3.00000014249235E-04
2005-12-23, 1.50000007124618E-04, 7.999999797903E-04, 2.70000007003546E-03, 0,-2.40000011399388E-03
2005-12-27, 1.50000007124618E-04,-9.99999977648258E-03,-3.89999989420176E-03, 1.09999999403954E-03,-4.60000010207295E-03
2005-12-28, 1.50000007124618E-04, 2.70000007003546E-03, 3.70000000111759E-03, 1.30000000353903E-03, 3.70000000111759E-03
2005-12-29, 1.50000007124618E-04,-2.49999994412065E-03, 0, 2.30000005103648E-03,-1.50000001303852E-03
2005-12-30, 1.50000007124618E-04,-4.60000010207295E-03,-2.0000000949949E-03, 2.60000000707805E-03,-3.9999998989515E-04
2006-01-03, 1.69999999343418E-04, 1.62000004202127E-02,-2.0000000949949E-03, 1.70000002253801E-03, 1.15999998524785E-02
2006-01-04, 1.69999999343418E-04, 5.29999984428287E-03, 3.50000010803342E-03,-1.99999994947575E-04, 2.40000011399388E-03
2006-01-05, 1.69999999343418E-04,-5.00000023748726E-04, 3.00000002607703E-03,-3.1999999191612E-03,-5.70000009611249E-03
2006-01-06, 1.69999999343418E-04, 9.60000045597553E-03, 6.99999975040555E-04,-2.30000005103648E-03, 3.1999999191612E-03
2006-01-09, 1.69999999343418E-04, 4.10000002011657E-03, 5.29999984428287E-03,-1.70000002253801E-03,-8.99999984540045E-04
2006-01-10, 1.69999999343418E-04, 7.999999797903E-04, 5.40000014007092E-03,-9.99999974737875E-05, 4.60000010207295E-03
2006-01-11, 1.69999999343418E-04, 3.00000002607703E-03,-2.49999994412065E-03,-1.39999995008111E-03,-1.30000000353903E-03
2006-01-12, 1.69999999343418E-04,-6.50000013411045E-03, 6.00000028498471E-04, 1.99999994947575E-04,-9.99999974737875E-05
2006-01-13, 1.69999999343418E-04, 1.30000000353903E-03, 1.30000000353903E-03, 8.99999984540045E-04, 2.89999996311963E-03
2006-01-17, 1.69999999343418E-04,-3.59999993816018E-03,-3.59999993816018E-03, 3.70000000111759E-03, 7.69999995827675E-03
2006-01-18, 1.69999999343418E-04,-4.39999997615814E-03, 3.59999993816018E-03, 2.70000007003546E-03,-3.40000004507601E-03
2006-01-19, 1.69999999343418E-04, 7.49999983236194E-03, 8.60000029206276E-03, 9.99999974737875E-05, 4.90000005811453E-03
2006-01-20, 1.69999999343418E-04,-.016100000590086, 4.00000018998981E-03, 7.00000021606684E-03, 1.00000004749745E-03
2006-01-23, 1.69999999343418E-04, 3.00000002607703E-03, 1.9000000320375E-03, 3.50000010803342E-03, 3.29999998211861E-03
2006-01-24, 1.69999999343418E-04, 4.00000018998981E-03, 9.70000028610229E-03, 1.20000005699694E-03, 4.00000018998981E-03
2006-01-25, 1.69999999343418E-04,-2.40000011399388E-03, 3.9999998989515E-04,-2.79999990016222E-03,-7.30000017210841E-03
2006-01-26, 1.69999999343418E-04, 8.00000037997961E-03, 7.60000012814999E-03,-1.30000000353903E-03, 2.49999994412065E-03
2006-01-27, 1.69999999343418E-04, 6.89999992027879E-03,-2.0000000949949E-03, 1.99999994947575E-04, 2.60000000707805E-03
2006-01-30, 1.69999999343418E-04, 1.70000002253801E-03,-2.79999990016222E-03, 3.10000008903444E-03, 3.29999998211861E-03
2006-01-31, 1.69999999343418E-04,-1.70000002253801E-03, 6.09999988228083E-03,-3.9999998989515E-04, 2.40000011399388E-03
2006-02-01, 1.80000002728775E-04, 1.30000000353903E-03, 1.70000002253801E-03,-6.00000028498471E-04,-1.79999996908009E-03
2006-02-02, 1.80000002728775E-04,-8.60000029206276E-03,-2.30000005103648E-03,-1.00000004749745E-03,-2.89999996311963E-03
2006-02-03, 1.80000002728775E-04,-4.99999988824129E-03, 1.9000000320375E-03, 5.00000023748726E-04, 2.40000011399388E-03
2006-02-06, 1.80000002728775E-04, 2.0000000949949E-03, 2.19999998807907E-03, 5.59999980032444E-03, 5.49999997019768E-03
2006-02-07, 1.80000002728775E-04,-1.04000000283122E-02,-4.39999997615814E-03,-3.29999998211861E-03,-1.37999998405576E-02
2006-02-08, 1.80000002728775E-04, 6.59999996423721E-03,-2.0000000949949E-03,-3.10000008903444E-03,-4.19999985024333E-03
2006-02-09, 1.80000002728775E-04,-1.9000000320375E-03,-1.5999999595806E-03,-2.49999994412065E-03,-6.3999998383224E-03
2006-02-10, 1.80000002728775E-04, 7.999999797903E-04,-3.50000010803342E-03,-6.00000028498471E-04,-3.00000002607703E-03
2006-02-13, 1.80000002728775E-04,-4.99999988824129E-03,-4.80000022798777E-03, 6.99999975040555E-04,-4.10000002011657E-03
2006-02-14, 1.80000002728775E-04, 9.30000003427267E-03, 2.49999994412065E-03,-1.70000002253801E-03,-6.99999975040555E-04
2006-02-15, 1.80000002728775E-04, 3.29999998211861E-03, 3.29999998211861E-03,-3.70000000111759E-03, 3.9999998989515E-04
2006-02-16, 1.80000002728775E-04, 7.60000012814999E-03, 1.00000004749745E-03, 1.99999994947575E-04, 8.79999995231628E-03
2006-02-17, 1.80000002728775E-04,-6.99999975040555E-04,-3.00000014249235E-04, 3.80000006407499E-03, 3.00000002607703E-03
2006-02-21, 1.80000002728775E-04,-2.79999990016222E-03,-2.49999994412065E-03, 3.70000000111759E-03, 4.99999988824129E-03
2006-02-22, 1.80000002728775E-04, 6.50000013411045E-03, 5.00000023748726E-04,-1.9000000320375E-03,-1.20000005699694E-03
2006-02-23, 1.80000002728775E-04,-3.00000002607703E-03, 2.0000000949949E-03,-2.19999998807907E-03, 5.00000023748726E-04
2006-02-24, 1.80000002728775E-04, 2.19999998807907E-03, 3.29999998211861E-03, 1.50000001303852E-03, 3.1999999191612E-03
2006-02-27, 1.80000002728775E-04, 3.29999998211861E-03, 1.79999996908009E-03,-5.10000018402934E-03,-8.99999984540045E-04
2006-02-28, 1.80000002728775E-04,-9.99999977648258E-03,-2.09999992512167E-03, 1.50000001303852E-03,-3.70000000111759E-03
2006-03-01, 1.5999999595806E-04, 9.20000020414591E-03, 6.30000000819564E-03,-2.40000011399388E-03, 8.70000012218952E-03
2006-03-02, 1.5999999595806E-04,-6.00000028498471E-04,-7.999999797903E-04, 6.99999975040555E-04, 4.69999993219972E-03
2006-03-03, 1.5999999595806E-04,-1.39999995008111E-03,-1.99999994947575E-04, 1.39999995008111E-03, 9.99999974737875E-05
2006-03-06, 1.5999999595806E-04,-7.60000012814999E-03,-1.39999995008111E-03,-3.70000000111759E-03,-9.60000045597553E-03
2006-03-07, 1.5999999595806E-04,-5.49999997019768E-03,-9.60000045597553E-03,-9.99999974737875E-05,-9.99999977648258E-03
2006-03-08, 1.5999999595806E-04, 5.00000023748726E-04,-6.99999975040555E-04, 1.20000005699694E-03,-2.0000000949949E-03
2006-03-09, 1.5999999595806E-04,-4.39999997615814E-03, 1.99999994947575E-04, 2.09999992512167E-03,-2.40000011399388E-03
2006-03-10, 1.5999999595806E-04, 7.19999987632036E-03, 3.40000004507601E-03, 0,-8.99999984540045E-04
2006-03-13, 1.5999999595806E-04, 2.60000000707805E-03,-3.00000014249235E-04, 1.09999999403954E-03, 3.59999993816018E-03
2006-03-14, 1.5999999595806E-04, 1.00999996066093E-02, 9.99999974737875E-05,-9.99999974737875E-05, 7.19999987632036E-03
2006-03-15, 1.5999999595806E-04, 5.10000018402934E-03, 3.70000000111759E-03, 1.09999999403954E-03, 3.00000002607703E-03
2006-03-16, 1.5999999595806E-04, 1.50000001303852E-03,-1.50000001303852E-03, 3.40000004507601E-03,-1.39999995008111E-03
2006-03-17, 1.5999999595806E-04, 1.20000005699694E-03, 1.30000000353903E-03,-4.80000022798777E-03, 6.99999975040555E-04
2006-03-20, 1.5999999595806E-04,-1.5999999595806E-03, 1.70000002253801E-03,-4.30000014603138E-03,-2.89999996311963E-03
2006-03-21, 1.5999999595806E-04,-6.89999992027879E-03,-4.69999993219972E-03,-6.00000028498471E-04,-5.70000009611249E-03
2006-03-22, 1.5999999595806E-04, 5.79999992623925E-03, 4.30000014603138E-03, 1.79999996908009E-03, 5.00000023748726E-04
2006-03-23, 1.5999999595806E-04,-1.39999995008111E-03, 4.99999988824129E-03, 7.999999797903E-04, 1.70000002253801E-03
2006-03-24, 1.5999999595806E-04, 2.40000011399388E-03, 6.20000017806888E-03, 2.40000011399388E-03, 7.1000000461936E-03
2006-03-27, 1.5999999595806E-04,-1.20000005699694E-03, 1.70000002253801E-03, 2.09999992512167E-03, 3.1999999191612E-03
2006-03-28, 1.5999999595806E-04,-5.40000014007092E-03, 1.79999996908009E-03,-3.00000014249235E-04, 1.79999996908009E-03
2006-03-29, 1.5999999595806E-04, 9.10000037401915E-03, 8.20000004023314E-03, 1.00000004749745E-03, 6.59999996423721E-03
2006-03-30, 1.5999999595806E-04,-7.999999797903E-04, 1.39999995008111E-03,-1.39999995008111E-03,-2.79999990016222E-03
2006-03-31, 1.5999999595806E-04,-2.79999990016222E-03, 6.80000009015203E-03,-1.39999995008111E-03, 1.00000004749745E-03
2006-04-03, 1.90000006114133E-04, 6.00000028498471E-04,-8.00000037997961E-03, 6.3999998383224E-03, 3.80000006407499E-03
2006-04-04, 1.90000006114133E-04, 5.40000014007092E-03,-2.30000005103648E-03, 1.9000000320375E-03, 4.00000018998981E-03
2006-04-05, 1.90000006114133E-04, 4.69999993219972E-03,-9.99999974737875E-05, 2.70000007003546E-03, 5.2000000141561E-03
2006-04-06, 1.90000006114133E-04,-1.00000004749745E-03, 1.79999996908009E-03,-9.99999974737875E-05,-8.99999984540045E-04
2006-04-07, 1.90000006114133E-04,-1.02000003680587E-02,-7.999999797903E-04,-1.50000001303852E-03,-3.40000004507601E-03
2006-04-10, 1.90000006114133E-04,-9.99999974737875E-05,-4.10000002011657E-03, 1.5999999595806E-03, 0
2006-04-11, 1.90000006114133E-04,-8.39999970048666E-03,-6.20000017806888E-03, 6.99999975040555E-04,-5.29999984428287E-03
2006-04-12, 1.90000006114133E-04, 1.50000001303852E-03, 5.70000009611249E-03,-6.99999975040555E-04, 3.40000004507601E-03
2006-04-13, 1.90000006114133E-04, 1.00000004749745E-03, 3.70000000111759E-03,-1.50000001303852E-03, 4.00000018998981E-03
2006-04-17, 1.90000006114133E-04,-1.70000002253801E-03,-9.99999974737875E-05, 4.19999985024333E-03, 5.29999984428287E-03
2006-04-18, 1.90000006114133E-04, 1.72000005841255E-02, 5.70000009611249E-03, 5.00000023748726E-04, 8.2999998703599E-03
2006-04-19, 1.90000006114133E-04, 4.10000002011657E-03, 7.89999961853027E-03, 1.50000001303852E-03, 5.70000009611249E-03
2006-04-20, 1.90000006114133E-04,-1.00000004749745E-03,-4.00000018998981E-03,-3.9999998989515E-04,-2.19999998807907E-03
2006-04-21, 1.90000006114133E-04, 0,-2.30000005103648E-03, 4.99999988824129E-03, 5.00000023748726E-04
2006-04-24, 1.90000006114133E-04,-3.10000008903444E-03,-3.80000006407499E-03, 1.20000005699694E-03,-9.99999974737875E-05
2006-04-25, 1.90000006114133E-04,-4.19999985024333E-03, 4.69999993219972E-03,-6.00000028498471E-04,-3.50000010803342E-03
2006-04-26, 1.90000006114133E-04, 2.0000000949949E-03,-7.999999797903E-04, 1.9000000320375E-03,-6.09999988228083E-03
2006-04-27, 1.90000006114133E-04, 1.5999999595806E-03,-8.89999978244305E-03, 0,-1.10999997705221E-02
2006-04-28, 1.90000006114133E-04, 1.09999999403954E-03, 1.20000005699694E-03, 5.9000002220273E-03,-2.49999994412065E-03
2006-05-01, 1.99999994947575E-04,-3.50000010803342E-03, 3.9999998989515E-04, 4.30000014603138E-03, 5.79999992623925E-03
2006-05-02, 1.99999994947575E-04, 5.9000002220273E-03, 1.79999996908009E-03, 6.30000000819564E-03, 6.80000009015203E-03
2006-05-03, 1.99999994947575E-04,-3.29999998211861E-03, 4.19999985024333E-03,-9.99999974737875E-05, 9.99999974737875E-05
2006-05-04, 1.99999994947575E-04, 3.80000006407499E-03, 5.49999997019768E-03,-2.89999996311963E-03, 2.49999994412065E-03
2006-05-05, 1.99999994947575E-04, 1.04000000283122E-02,-2.79999990016222E-03, 9.99999974737875E-05, 7.999999797903E-04
2006-05-08, 1.99999994947575E-04,-3.00000014249235E-04, 7.999999797903E-04, 1.39999995008111E-03,-2.40000011399388E-03
2006-05-09, 1.99999994947575E-04, 6.99999975040555E-04,-1.79999996908009E-03, 2.0000000949949E-03, 4.60000010207295E-03
2006-05-10, 1.99999994947575E-04,-1.70000002253801E-03,-5.40000014007092E-03, 6.20000017806888E-03,-6.00000028498471E-04
2006-05-11, 1.99999994947575E-04,-1.37000000104308E-02,-1.02000003680587E-02, 2.60000000707805E-03,-9.30000003427267E-03
2006-05-12, 1.99999994947575E-04,-1.30000002682209E-02,-6.30000000819564E-03,-1.70000002253801E-03,-1.53000000864267E-02
2006-05-15, 1.99999994947575E-04,-1.30000000353903E-03,-8.70000012218952E-03,-2.70000007003546E-03,-1.71000007539988E-02
2006-05-16, 1.99999994947575E-04,-1.20000005699694E-03, 7.999999797903E-04, 3.1999999191612E-03,-9.99999974737875E-05
2006-05-17, 1.99999994947575E-04,-1.73000004142523E-02, 2.09999992512167E-03,-7.999999797903E-04,-9.99999977648258E-03
2006-05-18, 1.99999994947575E-04,-7.40000000223517E-03,-2.79999990016222E-03, 6.00000028498471E-04,-9.30000003427267E-03
2006-05-19, 1.99999994947575E-04, 4.00000018998981E-03, 3.00000014249235E-04, 1.30000000353903E-03, 1.9000000320375E-03
2006-05-22, 1.99999994947575E-04,-6.50000013411045E-03,-6.59999996423721E-03, 2.60000000707805E-03,-1.30000002682209E-02
2006-05-23, 1.99999994947575E-04,-3.70000000111759E-03, 6.99999975040555E-04,-3.9999998989515E-04, 6.89999992027879E-03
2006-05-24, 1.99999994947575E-04,-3.9999998989515E-04,-7.999999797903E-04,-1.5999999595806E-03,-1.00999996066093E-02
2006-05-25, 1.99999994947575E-04, 1.37000000104308E-02, 5.79999992623925E-03, 1.9000000320375E-03, 8.89999978244305E-03
2006-05-26, 1.99999994947575E-04, 6.09999988228083E-03,-1.79999996908009E-03,-5.00000023748726E-04, 4.80000022798777E-03
2006-05-30, 1.99999994947575E-04,-1.53999999165535E-02,-7.1000000461936E-03, 2.0000000949949E-03,-7.30000017210841E-03
2006-05-31, 1.99999994947575E-04, 9.10000037401915E-03, 3.10000008903444E-03, 3.50000010803342E-03, 8.10000021010637E-03
2006-06-01, 1.80000002728775E-04, 1.24000003561378E-02, 6.89999992027879E-03,-1.09999999403954E-03, 5.2000000141561E-03
2006-06-02, 1.80000002728775E-04, 2.40000011399388E-03,-6.99999975040555E-04, 3.10000008903444E-03, 3.89999989420176E-03
2006-06-05, 1.80000002728775E-04,-1.90999992191792E-02,-.010499999858439, 2.0000000949949E-03,-.010499999858439
2006-06-06, 1.80000002728775E-04,-3.70000000111759E-03,-2.19999998807907E-03, 3.00000014249235E-04,-3.70000000111759E-03
2006-06-07, 1.80000002728775E-04,-6.69999979436398E-03, 1.20000005699694E-03,-2.60000000707805E-03,-1.18000004440546E-02
2006-06-08, 1.80000002728775E-04,-1.30000000353903E-03,-2.49999994412065E-03, 1.9000000320375E-03,-7.00000021606684E-03
2006-06-09, 1.80000002728775E-04,-3.50000010803342E-03,-2.30000005103648E-03,-9.99999974737875E-05,-1.00000004749745E-03
2006-06-12, 1.80000002728775E-04,-1.49999996647239E-02,-1.16999996826053E-02, 3.1999999191612E-03,-1.65999997407198E-02
2006-06-13, 1.80000002728775E-04,-1.31999999284744E-02,-3.50000010803342E-03,-4.60000010207295E-03,-1.22999995946884E-02
2006-06-14, 1.80000002728775E-04, 4.90000005811453E-03, 1.20000005699694E-03,-1.79999996908009E-03, 7.40000000223517E-03
2006-06-15, 1.80000002728775E-04, .023700000718236, 9.60000045597553E-03, 1.30000000353903E-03, 2.03000009059906E-02
2006-06-16, 1.80000002728775E-04,-4.60000010207295E-03,-6.30000000819564E-03, 3.9999998989515E-04,-1.09999999403954E-03
2006-06-19, 1.80000002728775E-04,-1.04000000283122E-02,-6.59999996423721E-03,-1.99999994947575E-04,-5.9000002220273E-03
2006-06-20, 1.80000002728775E-04,-6.99999975040555E-04,-3.50000010803342E-03, 6.00000028498471E-04, 9.99999974737875E-05
2006-06-21, 1.80000002728775E-04, 1.15999998524785E-02, 6.80000009015203E-03,-2.60000000707805E-03, 1.15000000223517E-02
2006-06-22, 1.80000002728775E-04,-5.10000018402934E-03, 1.50000001303852E-03, 2.89999996311963E-03, 1.70000002253801E-03
2006-06-23, 1.80000002728775E-04, 6.99999975040555E-04, 2.40000011399388E-03, 2.89999996311963E-03, 7.79999978840351E-03
2006-06-26, 1.80000002728775E-04, 5.40000014007092E-03, 4.90000005811453E-03, 1.39999995008111E-03, 1.9000000320375E-03
2006-06-27, 1.80000002728775E-04,-9.89999994635582E-03,-6.69999979436398E-03, 4.99999988824129E-03,-2.30000005103648E-03
2006-06-28, 1.80000002728775E-04, 4.80000022798777E-03,-3.89999989420176E-03, 3.29999998211861E-03, 1.09999999403954E-03
2006-06-29, 1.80000002728775E-04, 2.33999993652105E-02, .012699999846518,-3.40000004507601E-03, .012699999846518
2006-06-30, 1.80000002728775E-04, 7.999999797903E-04, 1.03000001981854E-02, 1.9000000320375E-03, 5.79999992623925E-03
2006-07-03, 1.99999994947575E-04, 7.69999995827675E-03,-6.00000028498471E-04,-1.9000000320375E-03, 5.59999980032444E-03
2006-07-05, 1.99999994947575E-04,-8.70000012218952E-03,-5.40000014007092E-03, 4.80000022798777E-03,-3.50000010803342E-03
2006-07-06, 1.99999994947575E-04, 2.0000000949949E-03,-6.00000028498471E-04, 0,-1.20000005699694E-03
2006-07-07, 1.99999994947575E-04,-7.69999995827675E-03,-8.00000037997961E-03, 7.00000021606684E-03,-7.1000000461936E-03
2006-07-10, 1.99999994947575E-04, 1.99999994947575E-04,-2.40000011399388E-03, 5.40000014007092E-03,-3.59999993816018E-03
2006-07-11, 1.99999994947575E-04, 4.00000018998981E-03, 3.00000002607703E-03,-6.99999975040555E-04, 3.10000008903444E-03
2006-07-12, 1.99999994947575E-04,-1.10999997705221E-02,-6.59999996423721E-03, 3.70000000111759E-03, 2.09999992512167E-03
2006-07-13, 1.99999994947575E-04,-1.43999997526407E-02,-5.49999997019768E-03, 8.99999984540045E-04,-5.9000002220273E-03
2006-07-14, 1.99999994947575E-04,-5.49999997019768E-03,-3.59999993816018E-03, 2.40000011399388E-03,-7.999999797903E-04
2006-07-17, 1.99999994947575E-04,-3.80000006407499E-03,-4.30000014603138E-03,-6.00000028498471E-04,-7.00000021606684E-03
2006-07-18, 1.99999994947575E-04, 1.39999995008111E-03, 1.79999996908009E-03, 4.10000002011657E-03, 2.60000000707805E-03
2006-07-19, 1.99999994947575E-04, 1.97000000625849E-02, 9.10000037401915E-03,-3.10000008903444E-03, 7.69999995827675E-03
2006-07-20, 1.99999994947575E-04,-1.11999996006489E-02,-.0152000002563, 4.99999988824129E-03,-3.59999993816018E-03
2006-07-21, 1.99999994947575E-04,-9.10000037401915E-03,-8.20000004023314E-03, 3.00000002607703E-03,-9.89999994635582E-03
2006-07-24, 1.99999994947575E-04, 1.75000000745058E-02, 8.39999970048666E-03,-4.10000002011657E-03, 4.69999993219972E-03
2006-07-25, 1.99999994947575E-04, 7.40000000223517E-03, 2.0000000949949E-03,-1.99999994947575E-04, 7.999999797903E-04
2006-07-26, 1.99999994947575E-04, 9.99999974737875E-05,-3.59999993816018E-03, 5.29999984428287E-03,-3.70000000111759E-03
2006-07-27, 1.99999994947575E-04,-5.70000009611249E-03,-7.60000012814999E-03, 4.80000022798777E-03,-1.20000005699694E-03
2006-07-28, 1.99999994947575E-04, 1.29000004380941E-02, 6.59999996423721E-03,-2.49999994412065E-03, 4.90000005811453E-03
2006-07-31, 1.99999994947575E-04,-6.99999975040555E-04, 2.30000005103648E-03,-6.00000028498471E-04, 6.69999979436398E-03
2006-08-01, 1.80000002728775E-04,-5.40000014007092E-03,-9.4999996945262E-03, 4.39999997615814E-03,-2.30000005103648E-03
2006-08-02, 1.80000002728775E-04, 6.50000013411045E-03, 2.40000011399388E-03,-2.79999990016222E-03, 1.00000004749745E-03
2006-08-03, 1.80000002728775E-04, 2.19999998807907E-03, 8.39999970048666E-03,-4.60000010207295E-03, 7.89999961853027E-03
2006-08-04, 1.80000002728775E-04,-1.30000000353903E-03,-4.10000002011657E-03, 1.50000001303852E-03,-6.69999979436398E-03
2006-08-07, 1.80000002728775E-04,-3.1999999191612E-03,-2.79999990016222E-03, 1.00000004749745E-03, 3.00000014249235E-04
2006-08-08, 1.80000002728775E-04,-4.10000002011657E-03,-7.79999978840351E-03, 1.70000002253801E-03,-1.09999999403954E-03
2006-08-09, 1.80000002728775E-04,-4.30000014603138E-03,-4.39999997615814E-03, 3.9999998989515E-04,-2.89999996311963E-03
2006-08-10, 1.80000002728775E-04, 3.70000000111759E-03, 3.50000010803342E-03,-3.70000000111759E-03,-3.70000000111759E-03
2006-08-11, 1.80000002728775E-04,-4.69999993219972E-03,-5.70000009611249E-03, 1.9000000320375E-03,-2.0000000949949E-03
2006-08-14, 1.80000002728775E-04, 5.00000023748726E-04, 2.60000000707805E-03,-3.10000008903444E-03,-4.90000005811453E-03
2006-08-15, 1.80000002728775E-04, 1.47000001743436E-02, 7.60000012814999E-03,-5.70000009611249E-03, 3.10000008903444E-03
2006-08-16, 1.80000002728775E-04, 9.20000020414591E-03, 5.9000002220273E-03,-5.59999980032444E-03,-2.40000011399388E-03
2006-08-17, 1.80000002728775E-04, 1.30000000353903E-03, 3.50000010803342E-03,-2.79999990016222E-03,-8.00000037997961E-03
2006-08-18, 1.80000002728775E-04, 2.79999990016222E-03,-1.9000000320375E-03,-3.9999998989515E-04, 3.00000014249235E-04
2006-08-21, 1.80000002728775E-04,-3.29999998211861E-03,-4.80000022798777E-03, 2.0000000949949E-03, 2.70000007003546E-03
2006-08-22, 1.80000002728775E-04, 1.09999999403954E-03, 2.30000005103648E-03, 1.39999995008111E-03, 1.79999996908009E-03
2006-08-23, 1.80000002728775E-04,-5.29999984428287E-03,-7.30000017210841E-03, 1.39999995008111E-03,-2.40000011399388E-03
2006-08-24, 1.80000002728775E-04, 1.09999999403954E-03,-1.9000000320375E-03, 7.999999797903E-04,-1.79999996908009E-03
2006-08-25, 1.80000002728775E-04,-5.00000023748726E-04, 1.50000001303852E-03,-1.99999994947575E-04,-6.00000028498471E-04
2006-08-28, 1.80000002728775E-04, 5.40000014007092E-03, 4.39999997615814E-03,-2.0000000949949E-03,-2.60000000707805E-03
2006-08-29, 1.80000002728775E-04, 2.79999990016222E-03, 9.30000003427267E-03,-1.50000001303852E-03,-5.10000018402934E-03
2006-08-30, 1.80000002728775E-04, 1.20000005699694E-03, 7.19999987632036E-03,-4.30000014603138E-03,-6.09999988228083E-03
2006-08-31, 1.80000002728775E-04, 6.99999975040555E-04,-9.99999974737875E-05, 3.10000008903444E-03, 1.30000000353903E-03
2006-09-01, 1.99999994947575E-04, 4.90000005811453E-03,-2.79999990016222E-03, 9.99999974737875E-05, 2.09999992512167E-03
2006-09-05, 1.99999994947575E-04, 2.40000011399388E-03, 4.90000005811453E-03, 1.00000004749745E-03, 2.19999998807907E-03
2006-09-06, 1.99999994947575E-04,-1.16999996826053E-02,-9.4999996945262E-03, 3.29999998211861E-03,-6.99999975040555E-04
2006-09-07, 1.99999994947575E-04,-5.59999980032444E-03,-1.70000002253801E-03, 3.00000002607703E-03,-3.9999998989515E-04
2006-09-08, 1.99999994947575E-04, 2.19999998807907E-03,-3.9999998989515E-04,-2.79999990016222E-03,-4.60000010207295E-03
2006-09-11, 1.99999994947575E-04,-1.79999996908009E-03,-1.20000005699694E-03,-2.79999990016222E-03,-5.70000009611249E-03
2006-09-12, 1.99999994947575E-04, 1.11999996006489E-02, 1.15000000223517E-02,-4.39999997615814E-03,-9.20000020414591E-03
2006-09-13, 1.99999994947575E-04, 4.90000005811453E-03, 3.89999989420176E-03, 3.00000014249235E-04, 4.69999993219972E-03
2006-09-14, 1.99999994947575E-04,-2.40000011399388E-03,-2.30000005103648E-03,-3.00000014249235E-04,-2.60000000707805E-03
2006-09-15, 1.99999994947575E-04, 1.9000000320375E-03, 3.00000014249235E-04,-3.29999998211861E-03,-2.60000000707805E-03
2006-09-18, 1.99999994947575E-04, 1.30000000353903E-03,-9.99999974737875E-05,-1.00000004749745E-03, 3.1999999191612E-03
2006-09-19, 1.99999994947575E-04,-3.50000010803342E-03,-2.0000000949949E-03, 1.00000004749745E-03, 2.40000011399388E-03
2006-09-20, 1.99999994947575E-04, 4.99999988824129E-03, 5.79999992623925E-03,-2.19999998807907E-03, 1.70000002253801E-03
2006-09-21, 1.99999994947575E-04,-4.60000010207295E-03,-4.00000018998981E-03, 1.00000004749745E-03, 1.50000001303852E-03
2006-09-22, 1.99999994947575E-04,-4.00000018998981E-03,-8.20000004023314E-03, 4.60000010207295E-03,-7.999999797903E-04
2006-09-25, 1.99999994947575E-04, 7.69999995827675E-03, 1.70000002253801E-03, 0,-1.39999995008111E-03
2006-09-26, 1.99999994947575E-04, 7.1000000461936E-03,-3.70000000111759E-03,-6.00000028498471E-04, 0
2006-09-27, 1.99999994947575E-04, 1.9000000320375E-03, 3.29999998211861E-03,-1.30000000353903E-03, 1.70000002253801E-03
2006-09-28, 1.99999994947575E-04, 1.70000002253801E-03,-7.999999797903E-04,-2.79999990016222E-03,-1.79999996908009E-03
2006-09-29, 1.99999994947575E-04,-3.1999999191612E-03,-6.00000005215406E-03, 2.70000007003546E-03, 7.999999797903E-04
2006-10-02, 1.90000006114133E-04,-4.10000002011657E-03,-5.40000014007092E-03, 2.70000007003546E-03, 1.9000000320375E-03
2006-10-03, 1.90000006114133E-04,-6.00000028498471E-04,-3.10000008903444E-03, 2.79999990016222E-03,-6.99999975040555E-04
2006-10-04, 1.90000006114133E-04, 1.21999997645617E-02, 6.89999992027879E-03,-5.59999980032444E-03, 8.99999984540045E-04
2006-10-05, 1.90000006114133E-04, 4.90000005811453E-03, 8.89999978244305E-03,-2.70000007003546E-03, 3.9999998989515E-04
2006-10-06, 1.90000006114133E-04,-3.29999998211861E-03,-5.00000023748726E-04,-7.999999797903E-04,-1.5999999595806E-03
2006-10-09, 1.90000006114133E-04, 2.0000000949949E-03, 4.39999997615814E-03, 3.9999998989515E-04, 2.79999990016222E-03
2006-10-10, 1.90000006114133E-04, 2.09999992512167E-03,-7.999999797903E-04, 1.70000002253801E-03,-3.9999998989515E-04
2006-10-11, 1.90000006114133E-04,-3.80000006407499E-03,-2.79999990016222E-03, 1.39999995008111E-03, 1.20000005699694E-03
2006-10-12, 1.90000006114133E-04, 1.04000000283122E-02, 8.79999995231628E-03,-1.30000000353903E-03, 9.99999974737875E-05
2006-10-13, 1.90000006114133E-04, 3.10000008903444E-03, 4.60000010207295E-03,-3.9999998989515E-04, 2.19999998807907E-03
2006-10-16, 1.90000006114133E-04, 4.19999985024333E-03, 5.59999980032444E-03,-1.30000000353903E-03,-2.09999992512167E-03
2006-10-17, 1.90000006114133E-04,-4.80000022798777E-03,-1.70000002253801E-03, 4.00000018998981E-03, 1.09999999403954E-03
